5, 12, 7.233333333333333, 0
8, 13, 9.3, 0
0, 31, 13.166666666666666, 0
0, 18, 12.433333333333334, 0
9, 28, 11.166666666666666, 1
0, 29, 9.1, 1
5, 25, 7.533333333333333, 1
0, 29, 7.6, 1
5, 22, 6.666666666666667, 2
0, 27, 6.7, 2
7, 31, 9.5, 2
0, 26, 10.566666666666666, 2
8, 28, 12.6, 3
9, 27, 12.0, 3
0, 25, 8.8, 3
6, 24, 9.5, 3
