0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.888889, 1.0, 0.888889, 0.555556, 0.555556, 0.555556, 0.666667, 1.0, 1.0, 0.777778, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0.555556, 0
0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.833333, 0.916667, 1.0, 1.0, 0.666667, 0.583333, 0.583333, 0.666667, 1.0, 1.0, 0.916667, 0.833333, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0
0.692308, 0.692308, 0.692308, 0.692308, 0.692308, 0.692308, 0.692308, 0.692308, 0.615385, 0.846154, 1.0, 0.923077, 0.692308, 0.538462, 0.769231, 0.923077, 0.923077, 0.923077, 0.615385, 0.615385, 0.769231, 0.692308, 0.769231, 0.769231, 0.769231, 0.769231, 0.769231, 0.769231, 0.769231, 0.769231, 0
0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.6, 0.8, 0.9, 0.8, 0.7, 0.7, 0.7, 1.0, 0.8, 0.8, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0
0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.75, 0.916667, 1.0, 0.833333, 0.75, 0.75, 0.916667, 0.916667, 0.916667, 0.75, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0
0.625, 0.625, 0.625, 0.625, 0.625, 0.625, 0.625, 0.625, 0.625, 0.625, 0.625, 0.875, 1.0, 1.0, 0.875, 0.875, 1.0, 0.875, 0.625, 0.625, 0.625, 0.625, 0.625, 0.625, 0.625, 0.625, 0.625, 0.625, 0.625, 0.625, 0
0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.727273, 0.818182, 1.0, 0.727273, 0.636364, 0.727273, 0.909091, 0.818182, 0.727273, 0.545455, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0
0.333333, 1.0, 0.333333, 0.333333, 0.333333, 0.333333, 0.333333, 0.333333, 0.333333, 0.416667, 0.5, 0.5, 0.5, 0.458333, 0.5, 0.5, 0.5, 0.416667, 0.333333, 0.333333, 0.333333, 0.333333, 0.333333, 0.333333, 0.333333, 0.333333, 0.333333, 0.333333, 0.333333, 0.333333, 0
0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.545455, 0.636364, 0.818182, 1.0, 0.909091, 0.727273, 0.818182, 0.727273, 0.909091, 1.0, 0.818182, 0.636364, 0.545455, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0
0.357143, 0.357143, 0.357143, 0.357143, 0.357143, 0.357143, 0.357143, 0.571429, 0.714286, 0.857143, 0.928571, 1.0, 0.714286, 0.571429, 0.571429, 0.5, 0.571429, 0.642857, 0.785714, 0.928571, 0.928571, 0.785714, 0.714286, 0.571429, 0.357143, 0.357143, 0.357143, 0.357143, 0.357143, 0.357143, 0
0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.636364, 0.818182, 0.909091, 1.0, 0.818182, 0.818182, 0.727273, 0.727273, 1.0, 0.909091, 0.818182, 0.636364, 0.636364, 0.636364, 0.545455, 0.636364, 0.636364, 0.545455, 0.636364, 0.545455, 0.636364, 0
0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.727273, 0.818182, 0.909091, 0.727273, 0.818182, 0.727273, 0.727273, 0.818182, 1.0, 0.909091, 0.727273, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0
0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.833333, 0.833333, 1.0, 0.833333, 0.75, 0.833333, 1.0, 0.833333, 0.75, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0.583333, 0
0.0, 0.357143, 0.357143, 0.357143, 0.357143, 0.357143, 0.357143, 0.357143, 0.357143, 0.321429, 0.357143, 0.392857, 0.392857, 0.392857, 0.392857, 0.357143, 0.428571, 0.428571, 1.0, 0.714286, 0.357143, 0.321429, 0.357143, 0.357143, 0.357143, 0.357143, 0.357143, 0.357143, 0.357143, 0.0, 1
0.0, 0.275862, 0.275862, 0.275862, 0.275862, 0.275862, 0.241379, 0.206897, 0.344828, 0.37931, 0.310345, 0.310345, 0.344828, 0.310345, 0.344828, 0.344828, 0.965517, 1.0, 0.241379, 0.241379, 0.241379, 0.275862, 0.275862, 0.275862, 0.275862, 0.275862, 0.275862, 0.275862, 0.275862, 0.0, 1
0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.32, 0.32, 0.32, 0.32, 0.28, 0.32, 0.36, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 1
1.0, 0.214286, 0.214286, 0.25, 0.285714, 0.321429, 0.285714, 0.392857, 0.428571, 0.392857, 0.357143, 0.321429, 0.357143, 0.321429, 0.357143, 0.928571, 0.178571, 0.214286, 0.25, 0.285714, 0.285714, 0.285714, 0.285714, 0.285714, 0.285714, 0.285714, 0.285714, 0.285714, 0.285714, 0.285714, 1
0.409091, 0.363636, 0.318182, 0.318182, 0.318182, 0.363636, 0.363636, 0.318182, 1.0, 0.590909, 0.409091, 0.454545, 0.454545, 0.5, 0.545455, 0.5, 0.363636, 0.363636, 0.363636, 0.454545, 0.454545, 0.409091, 0.409091, 0.409091, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 1
0.0, 0.0, 0.0, 0.178571, 0.178571, 0.178571, 0.178571, 0.178571, 0.178571, 0.178571, 0.178571, 0.178571, 0.857143, 1.0, 0.285714, 0.285714, 0.25, 0.285714, 0.25, 0.25, 0.321429, 0.285714, 0.178571, 0.178571, 0.178571, 0.178571, 0.178571, 0.0, 0.0, 0.0, 1
0.2, 0.2, 0.2, 0.2, 0.2, 1.0, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.96, 0.28, 0.28, 0.32, 0.28, 0.32, 0.32, 0.28, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 1
0.2, 1.0, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.92, 0.92, 0.28, 0.28, 0.28, 0.32, 0.32, 0.36, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 1
0.434783, 0.434783, 0.434783, 0.434783, 0.391304, 0.434783, 0.434783, 0.391304, 0.391304, 0.347826, 0.347826, 0.434783, 1.0, 0.434783, 0.434783, 0.434783, 0.434783, 0.521739, 0.478261, 0.434783, 0.304348, 0.347826, 0.347826, 0.347826, 0.347826, 0.347826, 0.347826, 0.347826, 0.347826, 0.347826, 1
0.607143, 1.0, 0.321429, 0.321429, 0.285714, 0.285714, 0.25, 0.785714, 0.964286, 0.392857, 0.392857, 0.464286, 0.5, 0.5, 0.464286, 0.464286, 0.321429, 0.357143, 0.357143, 0.357143, 0.357143, 0.321429, 0.321429, 0.321429, 0.321429, 0.321429, 0.321429, 0.321429, 0.321429, 0.321429, 1
0.363636, 0.363636, 0.363636, 0.363636, 0.318182, 0.318182, 0.318182, 0.818182, 1.0, 0.409091, 0.454545, 0.409091, 0.545455, 0.454545, 0.454545, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 0.363636, 1
0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.32, 0.32, 0.32, 0.32, 1.0, 0.68, 0.48, 0.56, 0.52, 0.52, 0.48, 0.52, 0.44, 0.4, 0.4, 0.4, 0.4, 0.48, 0.48, 0.0, 1
0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.333333, 0.458333, 0.5, 0.5, 0.5, 0.5, 0.375, 0.416667, 1.0, 0.416667, 0.333333, 0.291667, 0.291667, 0.291667, 0.333333, 0.333333, 0.333333, 0.333333, 0.291667, 0.291667, 0.375, 1
0.0, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.285714, 0.392857, 0.392857, 0.428571, 0.357143, 0.357143, 0.357143, 0.357143, 0.321429, 1.0, 0.321429, 0.214286, 0.214286, 0.214286, 0.214286, 0.25, 0.25, 0.25, 0.25, 0.0, 1
0.357143, 0.357143, 0.357143, 0.357143, 0.357143, 0.357143, 0.357143, 0.357143, 0.357143, 0.428571, 0.464286, 0.428571, 0.5, 0.535714, 0.464286, 0.5, 0.428571, 0.678571, 1.0, 0.357143, 0.321429, 0.321429, 0.392857, 0.392857, 0.392857, 0.392857, 0.392857, 0.392857, 0.392857, 0.357143, 1
0.375, 0.333333, 0.333333, 0.333333, 0.333333, 0.333333, 0.333333, 0.333333, 0.333333, 0.333333, 0.375, 0.5, 0.5, 0.541667, 0.458333, 0.458333, 0.416667, 0.958333, 1.0, 0.291667, 0.291667, 0.333333, 0.291667, 0.291667, 0.291667, 0.291667, 0.291667, 0.291667, 0.291667, 0.291667, 1
0.291667, 0.291667, 0.291667, 0.291667, 0.291667, 0.291667, 0.291667, 1.0, 0.416667, 0.333333, 0.333333, 0.333333, 0.333333, 0.416667, 0.458333, 0.375, 0.291667, 0.291667, 0.291667, 0.291667, 0.291667, 0.291667, 0.291667, 0.291667, 0.291667, 0.291667, 0.291667, 0.291667, 0.291667, 0.291667, 1
0.36, 0.32, 0.32, 0.36, 0.36, 0.32, 0.36, 0.32, 0.36, 0.36, 0.24, 0.92, 1.0, 0.36, 0.36, 0.36, 0.4, 0.4, 0.4, 0.44, 0.48, 0.48, 0.32, 0.36, 0.32, 0.32, 0.36, 0.36, 0.36, 0.36, 1
0.24, 0.24, 0.24, 0.28, 0.24, 0.24, 0.24, 0.24, 0.24, 0.2, 0.2, 1.0, 0.36, 0.28, 0.28, 0.28, 0.28, 0.32, 0.4, 0.36, 0.24, 0.2, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 0.28, 1
0.32, 0.36, 0.28, 0.32, 0.28, 0.28, 0.32, 0.32, 0.28, 0.24, 0.24, 0.2, 0.2, 1.0, 0.36, 0.32, 0.32, 0.32, 0.4, 0.4, 0.44, 0.24, 0.28, 0.28, 0.32, 0.28, 0.32, 0.32, 0.32, 0.28, 1
0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.5, 0.541667, 0.5, 0.458333, 0.5, 0.458333, 0.458333, 0.5, 1.0, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 0.416667, 1
0.0, 0.3, 0.3, 0.266667, 0.266667, 0.266667, 0.266667, 0.266667, 0.266667, 0.266667, 0.333333, 0.433333, 0.3, 0.366667, 0.333333, 0.333333, 0.333333, 0.333333, 0.3, 1.0, 0.866667, 0.233333, 0.233333, 0.266667, 0.266667, 0.266667, 0.266667, 0.3, 0.3, 0.0, 1
0.0, 1.0, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.392857, 0.357143, 0.285714, 0.285714, 0.285714, 0.285714, 0.285714, 0.285714, 0.928571, 0.25, 0.25, 0.25, 0.25, 0.25, 0.285714, 0.285714, 0.285714, 0.0, 1
0.0, 0.392857, 0.357143, 0.357143, 0.357143, 0.357143, 0.428571, 0.535714, 0.428571, 0.428571, 0.392857, 0.392857, 0.392857, 0.357143, 1.0, 0.892857, 0.321429, 0.357143, 0.357143, 0.357143, 0.357143, 0.357143, 0.357143, 0.357143, 0.357143, 0.357143, 0.357143, 0.357143, 0.357143, 0.0, 1
0.4, 0.4, 0.4, 0.4, 0.4, 0.45, 0.45, 0.4, 0.4, 0.4, 1.0, 0.55, 0.6, 0.55, 0.6, 0.5, 0.55, 0.4, 0.4, 0.4, 0.45, 0.45, 0.45, 0.4, 0.45, 0.4, 0.45, 0.45, 0.45, 0.45, 1
0.0, 0.24, 0.2, 0.24, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.6, 1.0, 0.44, 0.32, 0.36, 0.36, 0.32, 0.32, 0.36, 0.32, 0.24, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.2, 0.0, 0.0, 1
0.434783, 0.434783, 0.434783, 0.434783, 0.434783, 0.434783, 0.434783, 0.434783, 0.434783, 0.434783, 0.434783, 0.913043, 1.0, 0.521739, 0.521739, 0.565217, 0.565217, 0.608696, 0.608696, 0.521739, 0.608696, 0.521739, 0.434783, 0.434783, 0.434783, 0.434783, 0.434783, 0.434783, 0.434783, 0.434783, 1
0.384615, 0.346154, 0.384615, 0.384615, 0.423077, 0.384615, 0.346154, 0.346154, 0.384615, 0.307692, 0.307692, 1.0, 1.0, 0.423077, 0.461538, 0.461538, 0.461538, 0.423077, 0.5, 0.384615, 0.307692, 0.346154, 0.307692, 0.307692, 0.346154, 0.384615, 0.346154, 0.384615, 0.384615, 0.384615, 1
1.0, 0.206897, 0.241379, 0.275862, 0.275862, 0.275862, 0.275862, 0.275862, 0.310345, 0.275862, 0.448276, 0.37931, 0.413793, 0.448276, 0.448276, 0.413793, 0.413793, 0.586207, 0.965517, 0.310345, 0.344828, 0.344828, 0.344828, 0.344828, 0.344828, 0.344828, 0.344828, 0.37931, 0.37931, 0.0, 1
0.37037, 0.37037, 0.37037, 0.37037, 0.37037, 0.37037, 0.37037, 0.37037, 0.444444, 0.444444, 0.444444, 0.518519, 0.518519, 0.481481, 0.481481, 0.518519, 1.0, 0.37037, 0.333333, 0.37037, 0.37037, 0.37037, 0.37037, 0.37037, 0.37037, 0.37037, 0.37037, 0.37037, 0.37037, 0.37037, 1
0.357143, 0.357143, 0.357143, 0.357143, 0.357143, 0.357143, 0.357143, 0.357143, 0.357143, 0.428571, 0.428571, 0.428571, 0.464286, 0.428571, 0.5, 0.464286, 0.428571, 1.0, 0.392857, 0.392857, 0.392857, 0.392857, 0.392857, 0.357143, 0.357143, 0.357143, 0.357143, 0.357143, 0.357143, 0.357143, 1
0.318182, 0.318182, 0.318182, 0.318182, 0.318182, 0.318182, 0.318182, 0.318182, 0.318182, 0.318182, 0.363636, 0.409091, 0.363636, 0.5, 0.5, 0.590909, 0.409091, 0.454545, 0.454545, 1.0, 0.818182, 0.363636, 0.409091, 0.454545, 0.454545, 0.454545, 0.409091, 0.363636, 0.409091, 0.363636, 1
0.961538, 0.269231, 0.269231, 0.307692, 0.307692, 0.384615, 1.0, 0.423077, 0.461538, 0.423077, 0.5, 0.461538, 0.423077, 0.423077, 0.384615, 0.346154, 0.346154, 0.346154, 0.346154, 0.346154, 0.346154, 0.346154, 0.346154, 0.346154, 0.346154, 0.346154, 0.346154, 0.346154, 0.346154, 0.346154, 1
0.185185, 0.185185, 0.185185, 0.185185, 0.185185, 0.185185, 0.185185, 0.185185, 0.185185, 0.185185, 1.0, 0.777778, 0.296296, 0.333333, 0.333333, 0.333333, 0.333333, 0.296296, 0.296296, 0.222222, 0.185185, 0.185185, 0.185185, 0.185185, 0.185185, 0.185185, 0.185185, 0.185185, 0.259259, 0.0, 1
0.0, 1.0, 1.0, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.964286, 0.285714, 0.357143, 0.357143, 0.392857, 0.357143, 0.357143, 0.392857, 0.285714, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.0, 1
0.37037, 0.37037, 0.37037, 0.37037, 0.37037, 0.37037, 0.37037, 0.37037, 0.37037, 1.0, 0.851852, 0.444444, 0.481481, 0.481481, 0.481481, 0.444444, 0.407407, 0.407407, 0.37037, 0.37037, 0.37037, 0.37037, 0.37037, 0.37037, 0.37037, 0.37037, 0.37037, 0.37037, 0.37037, 0.37037, 1
0.344828, 0.344828, 0.344828, 0.344828, 0.344828, 0.344828, 0.344828, 0.344828, 0.344828, 0.344828, 0.344828, 0.448276, 0.448276, 0.448276, 0.482759, 0.482759, 0.482759, 0.482759, 0.62069, 1.0, 0.344828, 0.344828, 0.344828, 0.344828, 0.344828, 0.344828, 0.344828, 0.344828, 0.344828, 0.344828, 2
0.0, 0.259259, 0.259259, 0.259259, 0.185185, 0.185185, 0.185185, 0.185185, 0.185185, 0.185185, 0.296296, 0.37037, 0.407407, 0.407407, 0.407407, 0.407407, 0.407407, 0.37037, 1.0, 0.888889, 0.185185, 0.185185, 0.185185, 0.185185, 0.185185, 0.185185, 0.259259, 0.259259, 0.259259, 0.0, 2
0.241379, 0.241379, 0.241379, 0.241379, 0.241379, 0.241379, 0.241379, 0.241379, 0.241379, 0.241379, 0.241379, 0.344828, 0.413793, 0.448276, 0.448276, 0.448276, 0.448276, 0.413793, 0.37931, 1.0, 0.37931, 0.206897, 0.206897, 0.241379, 0.241379, 0.241379, 0.241379, 0.241379, 0.241379, 0.241379, 2
0.37037, 0.37037, 0.37037, 0.37037, 0.37037, 0.37037, 0.333333, 0.333333, 0.37037, 0.481481, 0.518519, 0.518519, 0.518519, 0.518519, 0.518519, 0.518519, 0.814815, 1.0, 0.37037, 0.37037, 0.37037, 0.37037, 0.37037, 0.37037, 0.37037, 0.37037, 0.37037, 0.407407, 0.407407, 0.0, 2
0.37931, 0.37931, 0.344828, 0.310345, 0.310345, 0.310345, 0.310345, 0.310345, 0.448276, 0.482759, 0.482759, 0.482759, 0.482759, 0.482759, 0.448276, 0.448276, 0.551724, 1.0, 0.482759, 0.344828, 0.310345, 0.344828, 0.37931, 0.344828, 0.344828, 0.344828, 0.344828, 0.37931, 0.413793, 0.0, 2
0.4, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.48, 0.52, 0.56, 0.48, 0.48, 0.52, 0.72, 1.0, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.36, 0.44, 0.44, 0.44, 0.0, 2
0.347826, 0.347826, 0.391304, 0.391304, 0.391304, 0.347826, 0.347826, 0.391304, 0.347826, 0.347826, 0.391304, 0.478261, 0.478261, 0.521739, 0.521739, 0.478261, 0.608696, 1.0, 0.434783, 0.347826, 0.347826, 0.347826, 0.347826, 0.347826, 0.347826, 0.391304, 0.391304, 0.391304, 0.391304, 0.347826, 2
0.384615, 0.384615, 0.384615, 0.384615, 0.384615, 0.384615, 0.384615, 0.384615, 0.384615, 0.384615, 0.384615, 0.423077, 0.461538, 0.461538, 0.5, 0.5, 0.5, 0.461538, 1.0, 0.923077, 0.384615, 0.384615, 0.384615, 0.423077, 0.346154, 0.346154, 0.346154, 0.346154, 0.346154, 0.346154, 2
0.0, 0.222222, 0.185185, 0.185185, 0.185185, 0.185185, 0.185185, 0.185185, 0.185185, 0.185185, 1.0, 0.37037, 0.37037, 0.407407, 0.407407, 0.407407, 0.407407, 0.37037, 0.296296, 0.185185, 0.185185, 0.185185, 0.185185, 0.185185, 0.185185, 0.185185, 0.185185, 0.222222, 0.0, 0.0, 2
