0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.07943088148715605, -0.07943088148715605, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.19031274495715808, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.0961824913597688, 0.0961824913597688, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.0, 0.0, 0.0, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.0961824913597688, 0.0961824913597688, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.0, 0.0, 0.0, 0.36540700106063745, 0.36540700106063745, 0.36540700106063745, 0.36540700106063745, 0.36540700106063745, 0.36540700106063745, -0.0005191167434448826, -0.0005191167434448826, -0.0005191167434448826, -0.0005191167434448826, -0.0005191167434448826, -0.0005191167434448826, 0.36540700106063745, 0.36540700106063745, 0.36540700106063745, 0.285976119573482, 0.285976119573482, 0.36540700106063745, 0.36540700106063745, -0.0005191167434448826, -0.0005191167434448826, 0.36540700106063745, 0.36540700106063745, 0.36540700106063745, 0.36540700106063745, 0.36540700106063745, 0.36540700106063745, 0.0, 0.0, 0.0, -0.0005191167434448826, 0.3659261178040827, 0.3659261178040827, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.07943088148715605, -0.07943088148715605, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0005191167434448826, 0.0, 0.0, 0.0, 0.0, 0.3659261178040827, 0.3659261178040827, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.07943088148715605, -0.07943088148715605, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3659261178040827, 0.3659261178040827, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.07943088148715605, -0.07943088148715605, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.07943088148715605, 0.28649523631692664, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, 0.2891333084122398, 0.2891333084122398, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, 0.2891333084122398, 0.2891333084122398, 0.6550594262163226, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.0, 0.36856418989939604, 0.5441775627463206, 0.910538281722606, 0.5446121639185233, 0.5446121639185233, 0.5446121639185233, 0.5446121639185233, 0.5446121639185233, 0.910538281722606, 0.910538281722606, 1.1008510266797658, 1.1008510266797658, 1.1008510266797658, 1.1008510266797658, 1.1008510266797658, 1.1008510266797658, 1.0214201451926066, 1.0214201451926066, 1.1008510266797658, 1.1008510266797658, 1.1008510266797658, 1.1008510266797658, 0.910538281722606, 0.910538281722606, 0.910538281722606, 0.910538281722606, 0.910538281722606, 0.910538281722606, 0.7349249088756805, 0.36636071897628525, 0.9043366253836768, 1.079949998230602, 1.079949998230602, 1.079949998230602, 1.079949998230602, 1.079949998230602, 0.7113858083312048, 1.079949998230602, 1.079949998230602, 1.079949998230602, 1.079949998230602, 1.079949998230602, 0.7113858083312048, 0.7113858083312048, 0.7113858083312048, 1.079949998230602, 1.000519116743446, 1.000519116743446, 1.079949998230602, 1.079949998230602, 0.7113858083312048, 0.7113858083312048, 0.7113858083312048, 0.7113858083312048, 0.7113858083312048, 0.7113858083312048, 0.7113858083312048, 0.7113858083312048, 0.9043366253836768, 0.53577243548428, 0.0, 0.534818717568633, 0.36540700106063745, 0.36540700106063745, -0.0005191167434448826, 0.36540700106063745, 0.36540700106063745, -0.0005191167434448826, 0.368045073155951, 0.368045073155951, 0.36540700106063745, 0.36540700106063745, 0.36540700106063745, 0.17509425610347992, 0.17509425610347992, 0.17509425610347992, 0.6545403094728773, 0.2886141916687948, 0.368045073155951, -0.19083186170060293, -0.0005191167434448826, -0.0005191167434448826, 0.36540700106063745, 0.36540700106063745, 0.36540700106063745, 0.36540700106063745, 0.36540700106063745, 0.36540700106063745, 0.16941171650799466, 0.16941171650799466, 0.0, 0.0, 0.3659261178040827, 0.0, 0.0, 0.0, 0.0, 0.36856418989939604, 0.36856418989939604, 0.36856418989939604, 0.0, 0.0, -0.19031274495715808, -0.19083186170060293, -0.19083186170060293, -0.0005191167434448826, -0.07994999823060098, 0.2886141916687948, 0.36856418989939604, 0.17825144494223794, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3659261178040827, 0.0, 0.0, 0.0, 0.0, 0.36856418989939604, 0.36856418989939604, 0.36856418989939604, 0.36856418989939604, -0.19083186170060293, -0.19083186170060293, -0.0005191167434448826, -0.0005191167434448826, -0.0005191167434448826, -0.07994999823060098, 0.2886141916687948, 0.17773232819879306, -0.19031274495715808, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3659261178040827, 0.0, 0.0, 0.0, 0.0, 0.0, 0.36856418989939604, 0.36856418989939604, 0.36856418989939604, -0.19083186170060293, -0.19083186170060293, -0.0005191167434448826, -0.0005191167434448826, -0.0005191167434448826, 0.2886141916687948, 0.09830144671163692, -0.19083186170060293, -0.19031274495715808, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.36636071897628525, 0.28692983748912937, 0.6528559552932126, 0.4563415539971242, 0.4563415539971242, 0.4563415539971242, 0.4563415539971242, 0.4563415539971242, 0.4563415539971242, 0.8249057438965202, 0.8243866271530755, 0.6340738821959179, 0.8243866271530755, 0.8243866271530755, 0.8243866271530755, 0.6340738821959179, 0.6340738821959179, 0.4646621656879227, 0.4646621656879227, 0.28692983748912937, 0.28692983748912937, 0.28692983748912937, 0.28692983748912937, 0.28692983748912937, 0.28692983748912937, 0.28692983748912937, 0.28692983748912937, 0.28692983748912937, 0.6554940273885246, 0.36636071897628525, 0.9043366253836768, 0.7140238804265188, 1.079949998230602, 1.2702627431877578, 0.9043366253836768, 0.9043366253836768, 1.2702627431877578, 1.2702627431877578, 0.9043366253836768, 1.2702627431877578, 1.2697436264443147, 1.0794308814871545, 1.0794308814871545, 1.0794308814871545, 1.0794308814871545, 1.0794308814871545, 1.0, 1.1903127449571567, 1.2702627431877578, 1.2702627431877578, 1.2702627431877578, 1.2702627431877578, 0.9039020242114734, 0.9039020242114734, 1.2702627431877578, 1.2702627431877578, 1.079949998230602, 1.079949998230602, 0.9043366253836768, 0.53577243548428, 0.36856418989939604, 0.5441775627463206, 0.5441775627463206, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17561337284692502, 0.17509425610347992, 0.17509425610347992, 0.17509425610347992, 0.17509425610347992, 0.17509425610347992, 0.17509425610347992, 0.09566337461632396, 0.0961824913597688, 0.17561337284692502, 0.5441775627463206, 0.5441775627463206, 0.5441775627463206, 0.5441775627463206, 0.5441775627463206, 0.5441775627463206, 0.17561337284692502, 0.17561337284692502, 0.5441775627463206, 0.36856418989939604, 0.0, 0.0, 0.36540700106063745, 0.36540700106063745, -0.0005191167434448826, -0.0005191167434448826, -0.0005191167434448826, 0.36540700106063745, 0.36540700106063745, 0.36540700106063745, 0.36540700106063745, 0.36540700106063745, 0.17509425610347992, -0.0005191167434448826, 0.36540700106063745, 0.36540700106063745, -0.0005191167434448826, -0.07994999823060098, 0.285976119573482, -0.0005191167434448826, -0.0005191167434448826, 0.36540700106063745, 0.36540700106063745, 0.36540700106063745, 0.36540700106063745, 0.36540700106063745, 0.36540700106063745, 0.36540700106063745, 0.36540700106063745, 0.0, 0.0, 0.0, 0.3659261178040827, 0.3659261178040827, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0005191167434448826, -0.19031274495715808, 0.0, 0.0, 0.0, 0.0, -0.07943088148715605, -0.07943088148715605, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.36636071897628525, 0.36636071897628525, 0.7322868367803678, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, -0.0005191167434448826, 0.17604797401912747, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.28692983748912937, 0.0, 0.0, 0.0, 0.0, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.7322868367803678, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.3658416022328407, 0.17604797401912747, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.28692983748912937, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.16941171650799466, 0.08998083502083909, 0.4559069528249212, 0.08998083502083909, 0.08998083502083909, 0.08998083502083909, 0.45854502492023425, 0.45854502492023425, 0.45854502492023425, 0.45854502492023425, 0.4580259081767893, 0.2682322799630771, 0.8249057438965202, 0.8249057438965202, 0.8249057438965202, 0.45854502492023425, 0.45854502492023425, 0.45854502492023425, 0.8249057438965202, 0.8249057438965202, 0.45854502492023425, 0.45854502492023425, 0.45854502492023425, 0.45854502492023425, 0.45854502492023425, 0.45854502492023425, 0.45854502492023425, 0.45854502492023425, 0.45854502492023425, 0.16941171650799466, 0.36856418989939604, 0.6550594262163226, 0.6550594262163226, 0.2891333084122398, 0.2891333084122398, 0.6550594262163226, 0.7344903077034787, 0.7344903077034787, 0.9039020242114734, 0.9039020242114734, 0.9033829074680283, 0.46474668125916474, 1.0214201451926066, 1.0214201451926066, 0.8244711427243177, 0.8244711427243177, 0.6550594262163226, 0.6550594262163226, 0.7349249088756805, 0.7349249088756805, 0.7349249088756805, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.0, 0.36856418989939604, 0.5441775627463206, 0.5441775627463206, 0.5441775627463206, 0.5441775627463206, 0.5441775627463206, 0.5441775627463206, 0.5441775627463206, 0.7135892792543148, 0.7135892792543148, 0.4642275645157203, 0.46474668125916474, 0.83110740023545, 0.910538281722606, 1.079949998230602, 0.34502508935492027, 0.6341583977671604, 0.46474668125916474, 0.910538281722606, 0.910538281722606, 0.910538281722606, 0.5441775627463206, 0.5441775627463206, 0.5441775627463206, 0.5441775627463206, 0.5441775627463206, 0.5441775627463206, 0.5441775627463206, 0.36856418989939604, 0.0, 0.0, 0.36540700106063745, 0.36540700106063745, 0.36540700106063745, 0.36540700106063745, 0.36540700106063745, 0.36540700106063745, 0.36540700106063745, 0.534818717568633, 0.4553878360814767, 0.285976119573482, 0.17509425610347992, 0.3658416022328407, 0.3658416022328407, 0.3658416022328407, 0.1688925997645501, 0.08946171827739417, -0.07994999823060098, 0.3658416022328407, 0.3658416022328407, 0.36540700106063745, 0.36540700106063745, 0.36540700106063745, 0.36540700106063745, 0.36540700106063745, 0.36540700106063745, 0.36540700106063745, 0.36540700106063745, 0.0, 0.0, 0.36636071897628525, 0.36636071897628525, 0.7322868367803678, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.4563415539971242, 0.4563415539971242, 0.535253318740836, 0.17604797401912747, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.4563415539971242, 0.4563415539971242, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.7322868367803678, 0.7322868367803678, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.0, 0.0, 0.28692983748912937, 0.4563415539971242, 0.535253318740836, -0.19031274495715808, 0.0, 0.0, 0.4559069528249212, 0.4559069528249212, 0.28649523631692664, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.36636071897628525, 0.36636071897628525, 0.0, 0.36636071897628525, 0.36636071897628525, 0.36636071897628525, 0.16941171650799466, 0.5353378343120782, 0.5353378343120782, 0.16941171650799466, 0.16941171650799466, 0.16941171650799466, 0.16941171650799466, 0.16941171650799466, 0.08998083502083909, 0.08998083502083909, 0.1688925997645501, -0.020901028449162817, 0.4559069528249212, 0.4559069528249212, 0.4559069528249212, 0.4559069528249212, 0.5353378343120782, 0.5353378343120782, 0.5353378343120782, 0.16941171650799466, 0.16941171650799466, 0.16941171650799466, 0.16941171650799466, 0.16941171650799466, 0.16941171650799466, 0.16941171650799466, 0.16941171650799466, 0.16941171650799466, 0.16941171650799466, 0.16941171650799466, 0.0, 0.28649523631692664, 0.28649523631692664, -0.07943088148715605, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.0, -0.07943088148715605, -0.07943088148715605, -0.07994999823060098, -0.26974362644431343, 0.28649523631692664, 0.28649523631692664, -0.07943088148715605, 0.0, 0.0, 0.28649523631692664, 0.28649523631692664, 0.28649523631692664, 0.28649523631692664, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, 0.0, 0.36856418989939604, 0.6550594262163226, 0.6550594262163226, 0.6550594262163226, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.6550594262163226, 0.6545403094728773, 0.46474668125916474, 0.6550594262163226, 0.6550594262163226, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.6550594262163226, 0.6550594262163226, 0.6550594262163226, 0.6550594262163226, 0.6550594262163226, 0.6550594262163226, 0.6550594262163226, 0.6550594262163226, 0.6550594262163226, 0.6550594262163226, 0.2891333084122398, 0.0, 0.36856418989939604, 0.5441775627463206, 0.5441775627463206, 0.5441775627463206, 0.5441775627463206, 0.5441775627463206, 0.5441775627463206, 0.5441775627463206, 0.5441775627463206, 0.5441775627463206, 0.5436584460028756, 0.5441775627463206, 0.5441775627463206, 0.5441775627463206, 0.5441775627463206, 0.5441775627463206, 0.5441775627463206, 0.5441775627463206, 0.5441775627463206, 0.5441775627463206, 0.5441775627463206, 0.910538281722606, 0.5441775627463206, 0.5441775627463206, 0.5441775627463206, 0.5441775627463206, 0.5441775627463206, 0.5441775627463206, 0.36856418989939604, 0.0, 0.36636071897628525, 0.7317677200369233, 0.7317677200369233, 0.7317677200369233, 0.7317677200369233, 0.7317677200369233, 0.7317677200369233, 0.7317677200369233, 0.7317677200369233, 0.7317677200369233, 0.3658416022328407, 0.5414549750797656, 0.7317677200369233, 0.7317677200369233, 0.7317677200369233, 0.3658416022328407, 0.3658416022328407, 0.3658416022328407, 0.7317677200369233, 0.7317677200369233, 0.7317677200369233, 0.3658416022328407, 0.3658416022328407, 0.7317677200369233, 0.7317677200369233, 0.7317677200369233, 0.7317677200369233, 0.7317677200369233, 0.36636071897628525, 0.36636071897628525, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0005191167434448826, 0.17561337284692502, 0.3659261178040827, 0.3659261178040827, 0.3659261178040827, 0.0, 0.0, 0.3659261178040827, 0.3659261178040827, 0.3659261178040827, 0.3659261178040827, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16941171650799466, 0.16941171650799466, 0.16941171650799466, 0.16941171650799466, 0.16941171650799466, 0.16941171650799466, 0.16941171650799466, 0.16941171650799466, 0.16941171650799466, 0.16941171650799466, 0.1688925997645501, -0.020901028449162817, 0.5353378343120782, 0.5353378343120782, 0.5353378343120782, 0.5353378343120782, 0.5353378343120782, 0.5353378343120782, 0.5353378343120782, 0.5353378343120782, 0.16941171650799466, 0.16941171650799466, 0.16941171650799466, 0.16941171650799466, 0.16941171650799466, 0.16941171650799466, 0.16941171650799466, 0.16941171650799466, 0.16941171650799466, 0.16941171650799466, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0005191167434448826, -0.19031274495715808, 0.0, 0.3659261178040827, 0.3659261178040827, 0.3659261178040827, 0.5353378343120782, 0.16941171650799466, 0.16941171650799466, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16941171650799466, 0.0, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, -0.07994999823060098, -0.26974362644431343, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, -0.07943088148715605, 0.0, 0.36856418989939604, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.2886141916687948, 0.09882056345508185, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.2891333084122398, 0.0, 0.36856418989939604, 0.36856418989939604, 0.36856418989939604, 0.36856418989939604, 0.36856418989939604, 0.36856418989939604, 0.36856418989939604, 0.36856418989939604, 0.36856418989939604, 0.36856418989939604, 0.368045073155951, 0.17825144494223794, 0.36856418989939604, 0.36856418989939604, 0.36856418989939604, 0.36856418989939604, 0.36856418989939604, 0.36856418989939604, 0.36856418989939604, 0.36856418989939604, 0.36856418989939604, 0.36856418989939604, 0.36856418989939604, 0.36856418989939604, 0.36856418989939604, 0.36856418989939604, 0.36856418989939604, 0.36856418989939604, 0.36856418989939604, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0005191167434448826, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.36856418989939604, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.36856418989939604, 0.36856418989939604, 0.36856418989939604, 0.0, 0
